lambda,CH0 - loss [db/mm],CH0 - insertion loss [dB]
1538.4099999999999,-0.00307,-35.77701

1538.415,-0.01002,-34.73018

1538.4199999999998,0.02976,-42.34202

1538.425,0.09217,-54.44781

1538.4299999999998,0.0015,-36.43932

1538.4349999999997,-0.00628,-35.08985

1538.4399999999998,-0.00319,-35.51449

1538.445,-0.00823,-34.42326

1538.4499999999998,-0.0124,-33.87882

1538.455,-0.01045,-34.70936

1538.4599999999998,0.09179,-54.55665

1538.4649999999997,0.09052,-54.52341

1538.4699999999998,-0.00127,-36.23291

1538.475,-0.00321,-35.86196

1538.4799999999998,0.00191,-37.14346

1538.485,0.08711,-54.69764

1538.4899999999998,0.09008,-54.5959

1538.4949999999997,0.08826,-54.63027

1538.4999999999998,-0.00872,-34.69164

1538.5049999999999,-0.00977,-34.66429

1538.5099999999998,-0.00967,-34.58083

1538.5149999999999,-0.01298,-34.03878

1538.5199999999998,-0.0064,-35.62764

1538.5249999999999,0.03863,-56.61816

1538.5299999999997,0.08682,-54.64124

1538.5349999999999,0.08926,-54.4776

1538.54,-0.01087,-34.52495

1538.5449999999998,-0.00116,-36.27635

1538.5499999999997,-0.00562,-35.14527

1538.5549999999998,-0.00429,-35.574

1538.56,-0.00996,-34.16706

1538.5649999999998,-0.01289,-33.6089

1538.57,-0.00301,-35.91116

1538.5749999999998,-0.00762,-35.36728

1538.5799999999997,-0.01229,-34.1028

1538.5849999999998,-0.0087,-35.12429

1538.59,-0.00863,-34.90345

1538.5949999999998,-0.01163,-34.63382

1538.6,-0.01196,-34.62084

1538.6049999999998,-0.01152,-34.76624

1538.6099999999997,-0.0066,-35.54943

1538.6149999999998,-0.00874,-34.80358

1538.62,0.08951,-54.46812

1538.6249999999998,0.00271,-37.12523

1538.6299999999999,0.00468,-37.51253

1538.6349999999998,0.08864,-54.45161

1538.6399999999999,-0.00712,-35.27717

1538.6449999999998,-0.01289,-34.19907

1538.6499999999999,-0.00829,-35.52861

1538.655,0.08378,-54.60758

1538.6599999999999,-0.00987,-34.68843

1538.6649999999997,-0.00434,-35.86526

1538.6699999999998,-0.00373,-35.95787

1538.6749999999997,-0.0105,-34.93274

1538.6799999999998,0.0122,-38.91918

1538.685,0.09067,-54.45928

1538.6899999999998,-0.00835,-34.81333

1538.6949999999997,0.01519,-40.01704

1538.6999999999998,0.08896,-54.383

1538.7049999999997,-0.01042,-34.62127

1538.7099999999998,-0.01452,-33.98316

1538.715,-0.00512,-35.33916

1538.7199999999998,-0.01121,-33.98696

1538.7249999999997,-0.0048,-35.76895

1538.7299999999998,-0.00312,-35.69877

1538.735,-0.01102,-34.77855

1538.7399999999998,-0.00804,-35.62314

1538.745,0.08883,-54.43215

1538.7499999999998,-7e-05,-36.40797

1538.7549999999999,-0.00479,-35.77999

1538.7599999999998,0.01369,-39.87686

1538.7649999999999,-0.00579,-35.96943

1538.77,-0.0103,-34.71999

1538.7749999999999,0.02878,-42.20522

1538.7799999999997,-0.00712,-35.92756

1538.7849999999999,-0.00464,-35.83709

1538.7899999999997,0.01502,-39.61354

1538.7949999999998,-0.00026,-36.31417

1538.8,0.09029,-54.48026

1538.8049999999998,0.08707,-54.58657

1538.8099999999997,0.08502,-54.67972

1538.8149999999998,0.08604,-54.65353

1538.8199999999997,-0.00362,-35.64894

1538.8249999999998,-0.00904,-34.79097

1538.83,0.01124,-39.17577

1538.8349999999998,0.08933,-54.58015

1538.8399999999997,8e-05,-36.31632

1538.8449999999998,0.09043,-54.37711

1538.8499999999997,0.08858,-54.41257

1538.855,0.08758,-54.44484

1538.86,-0.00554,-35.78898

1538.8649999999998,-0.01213,-34.71951

1538.87,-0.01305,-34.4954

1538.8749999999998,-0.00939,-35.26727

1538.8799999999999,-0.0066,-35.89365

1538.885,-0.00119,-36.86248

1538.8899999999999,-0.00646,-35.38783

1538.8949999999998,-0.00923,-34.69499

1538.8999999999999,-0.00468,-35.84087

1538.9049999999997,0.0007,-37.23785

1538.9099999999999,0.08344,-54.62929

1538.915,0.0854,-54.54694

1538.9199999999998,-0.01047,-34.73299

1538.9249999999997,0.08975,-54.43405

1538.9299999999998,0.08967,-54.35138

1538.9349999999997,-0.01006,-34.72737

1538.9399999999998,-0.00185,-36.08796

1538.945,-0.00179,-36.0821

1538.9499999999998,-0.01035,-34.84258

1538.9549999999997,-0.01365,-34.78358

1538.9599999999998,0.08593,-54.51959

1538.9649999999997,-0.00325,-36.36098

1538.97,0.01101,-38.88238

1538.975,-0.01088,-34.42471

1538.9799999999998,-0.01301,-34.39276

1538.985,-0.01602,-34.2843

1538.9899999999998,-0.00958,-35.10923

1538.9949999999997,-0.00545,-36.09371

1539.0,-0.00874,-35.03946

1539.0049999999999,-0.0061,-35.49286

1539.0099999999998,-0.00955,-34.76206

1539.0149999999999,-0.00734,-34.77377

1539.0199999999998,-0.00323,-35.9401

1539.0249999999999,0.08932,-54.59884

1539.03,-0.00217,-35.97158

1539.0349999999999,-0.00288,-35.89736

1539.0399999999997,-0.00337,-35.89911

1539.0449999999998,0.01628,-39.94729

1539.0499999999997,-0.00122,-36.32341

1539.0549999999998,-0.00347,-35.92564

1539.06,-0.00802,-34.98519

1539.0649999999998,0.0005,-36.69798

1539.0699999999997,-0.00209,-36.32985

1539.0749999999998,0.08893,-54.44269

1539.0799999999997,-0.01168,-34.35383

1539.085,-0.00805,-35.49394

1539.09,-0.00435,-36.09657

1539.0949999999998,0.08893,-54.44249

1539.1,-0.01069,-34.3105

1539.1049999999998,0.08692,-54.34191

1539.1099999999997,0.0871,-54.30402

1539.115,-0.00726,-35.73284

1539.12,0.00459,-37.5168

1539.1249999999998,0.08968,-54.46219

1539.1299999999999,0.00021,-36.79765

1539.1349999999998,-0.01193,-34.67557

1539.1399999999996,-0.0095,-34.58753

1539.145,0.0013,-36.53779

1539.1499999999999,-0.00088,-36.56106

1539.1549999999997,-0.01404,-34.29842

1539.1599999999999,-0.00458,-35.87674

1539.1649999999997,-0.0021,-35.9957

1539.1699999999996,0.00949,-38.16901

1539.175,0.0915,-54.67105

1539.1799999999998,0.00454,-37.4393

1539.1849999999997,-0.00464,-35.4544

1539.1899999999998,-0.00757,-35.11729

1539.1949999999997,0.01995,-40.44646

1539.1999999999998,-0.00371,-35.77039

1539.205,-0.00955,-34.79163

1539.2099999999998,0.00723,-37.8986

1539.215,-0.00255,-36.1379

1539.2199999999998,-0.00403,-35.83874

1539.2249999999997,-0.00265,-35.7683

1539.2299999999998,-0.00741,-34.81507

1539.235,0.00108,-36.713

1539.2399999999998,-0.00113,-36.26923

1539.245,-0.0047,-35.75583

1539.2499999999998,0.08891,-54.48643

1539.2549999999997,-0.0004,-36.69678

1539.26,-0.0097,-34.7806

1539.2649999999999,-0.01064,-34.70401

1539.2699999999998,0.01024,-38.89392

1539.2749999999999,-0.00419,-35.76455

1539.2799999999997,-0.00987,-35.05071

1539.2849999999996,0.0024,-37.43376

1539.29,-0.01135,-34.84228

1539.2949999999998,0.00014,-36.41111

1539.2999999999997,-0.00852,-34.93693

1539.3049999999998,0.08904,-54.50886

1539.3099999999997,0.00184,-37.12143

1539.3149999999998,-0.00847,-34.68138

1539.32,-0.0035,-35.63284

1539.3249999999998,0.08992,-54.55543

1539.33,0.0909,-54.58733

1539.3349999999998,0.01041,-38.60352

1539.3399999999997,-0.00482,-36.07952

1539.3449999999998,-0.00284,-35.93111

1539.35,-0.00333,-35.85138

1539.3549999999998,-0.0121,-34.15468

1539.36,0.00096,-36.63084

1539.3649999999998,-0.00055,-36.29647

1539.3699999999997,-0.00319,-35.91557

1539.3749999999998,-0.00853,-35.13417

1539.3799999999999,-0.00631,-35.60565

1539.3849999999998,-0.00869,-35.04459

1539.3899999999999,-0.00548,-35.55183

1539.3949999999998,0.00973,-39.13208

1539.3999999999996,-0.00382,-36.23045

1539.405,-0.00818,-34.81528

1539.4099999999999,-0.0044,-35.70135

1539.415,-0.00305,-35.9105

1539.4199999999998,-0.00234,-35.8602

1539.4249999999997,0.05457,-47.17606

1539.4299999999998,-0.00385,-35.88484

1539.435,-0.00826,-34.79703

1539.4399999999998,-0.00474,-35.46807

1539.445,-0.00683,-35.25976

1539.4499999999998,0.0019,-37.22354

1539.4549999999997,-0.00578,-35.82849

1539.4599999999998,-0.01137,-34.98295

1539.465,-0.00284,-36.56805

1539.4699999999998,-0.0021,-36.56739

1539.475,-0.00872,-35.05557

1539.4799999999998,-0.01297,-34.31051

1539.4849999999997,-0.01198,-34.84051

1539.4899999999998,-0.01075,-35.44723

1539.495,-0.01087,-34.60883

1539.4999999999998,-0.01147,-34.20731

1539.5049999999999,-0.00938,-34.8225

1539.5099999999998,-0.00409,-35.60285

1539.5149999999996,0.08975,-54.56209

1539.5199999999998,0.08912,-54.55884

1539.5249999999999,0.00463,-37.14758

1539.53,0.08853,-54.53281

1539.5349999999999,0.08904,-54.45384

1539.5399999999997,0.08944,-54.44947

1539.5449999999998,-0.00142,-36.38478

1539.55,-0.00384,-35.88379

1539.5549999999998,0.00424,-37.32511

1539.56,0.00213,-37.04582

1539.5649999999998,-0.0083,-35.33343

1539.5699999999997,-0.00904,-34.76079

1539.5749999999998,-0.0059,-35.07858

1539.58,-0.00848,-34.93273

1539.5849999999998,-0.0096,-34.4921

1539.59,-0.00683,-34.87919

1539.5949999999998,-0.01029,-34.58204

1539.5999999999997,-0.00405,-35.95134

1539.6049999999998,0.09043,-54.63308

1539.61,0.08954,-54.66657

1539.6149999999998,0.00362,-37.35153

1539.62,0.08984,-54.49301

1539.6249999999998,-0.00703,-35.04742

1539.6299999999997,-0.00884,-34.75289

1539.6349999999998,-0.00443,-35.89841

1539.6399999999999,-0.00239,-36.31788

1539.645,0.09076,-54.60566

1539.6499999999999,0.09009,-54.6622

1539.6549999999997,0.08985,-54.63358

1539.6599999999999,-0.00916,-34.74272

1539.6649999999997,-0.00773,-34.85099

1539.6699999999998,-0.00294,-35.97927

1539.675,-0.00646,-35.45877

1539.6799999999998,-0.00668,-35.47843

1539.6849999999997,-0.00213,-36.08826

1539.6899999999998,-0.00386,-36.10749

1539.6949999999997,0.0015,-36.52987

1539.6999999999998,0.00305,-37.32921

1539.705,-0.00889,-34.7575

1539.7099999999998,-0.0094,-34.93508

1539.7149999999997,0.08917,-54.50289

1539.7199999999998,0.09043,-54.58474

1539.725,0.09201,-54.64325

1539.7299999999998,-0.00217,-36.09584

1539.735,0.01441,-39.34859

1539.7399999999998,-0.00635,-34.96722

1539.7449999999997,-0.00372,-35.96792

1539.7499999999998,0.00015,-36.68613

1539.7549999999999,-0.00267,-36.08746

1539.76,-0.00191,-36.2767

1539.7649999999999,0.09019,-54.62892

1539.7699999999998,0.0005,-36.58232

1539.7749999999999,0.09032,-54.67367

1539.7799999999997,-0.00266,-36.06501

1539.7849999999999,-0.0001,-36.57347

1539.79,0.09087,-54.62406

1539.7949999999998,-0.0102,-34.64682

1539.7999999999997,0.09009,-54.61222

1539.8049999999998,0.08893,-54.6638

1539.8099999999997,-0.00555,-36.17173

1539.8149999999998,-0.01421,-33.81736

1539.82,0.02649,-42.04954

1539.8249999999998,-0.00388,-35.84718

1539.8299999999997,-0.00308,-35.96025

1539.8349999999998,0.01757,-40.58608

1539.8399999999997,-0.00792,-34.87399

1539.8449999999998,-0.01137,-34.28836

1539.85,0.09012,-54.58787

1539.8549999999998,0.09008,-54.53308

1539.86,0.08793,-54.57907

1539.8649999999998,0.08634,-54.60882

1539.87,-0.00973,-35.03417

1539.875,0.08791,-54.52692

1539.8799999999999,-0.00216,-36.60468

1539.8849999999998,0.00352,-37.80962

1539.8899999999999,-0.0008,-36.76304

1539.8949999999998,-0.00461,-35.84752

1539.8999999999999,-0.0045,-35.8142

1539.905,-0.00293,-35.68373

1539.9099999999999,-0.00814,-35.51624

1539.9149999999997,-0.00946,-35.14141

1539.9199999999998,0.08674,-54.59955

1539.9249999999997,0.09046,-54.45853

1539.9299999999998,-0.00956,-34.82839

1539.935,0.01281,-39.54306

1539.9399999999998,-0.00435,-36.11005

1539.9449999999997,-0.01006,-34.92549

1539.9499999999998,-0.01514,-34.36265

1539.9549999999997,-0.0122,-35.5431

1539.9599999999998,0.00475,-38.52451

1539.965,-0.00829,-35.28595

1539.9699999999998,-0.01166,-34.82652

1539.975,0.00302,-38.1504

1539.9799999999998,-0.0093,-34.91601

1539.9849999999997,-0.00331,-36.39145

1539.99,0.0869,-54.70771

1539.995,-0.01092,-34.69142

1539.9999999999998,-0.00956,-35.13549

1540.0049999999999,0.08893,-54.67899

1540.0099999999998,-0.00382,-36.49383

1540.0149999999999,-0.00586,-36.10393

1540.02,-0.00733,-34.99787

1540.0249999999999,0.08965,-54.87362

1540.0299999999997,-0.00279,-36.11352

1540.0349999999999,-0.00379,-36.0636

1540.0399999999997,-0.00422,-36.02346

1540.0449999999998,-0.00458,-35.99925

1540.05,-0.00824,-34.93035

1540.0549999999998,-0.00494,-35.61023

1540.0599999999997,-0.00527,-36.00443

1540.0649999999998,0.08898,-54.68285

1540.0699999999997,0.09034,-54.69963

1540.0749999999998,-0.01007,-34.73852

1540.08,-0.01408,-34.00227

1540.0849999999998,-0.00875,-35.87128

1540.09,0.08784,-54.59409

1540.0949999999998,0.08821,-54.57336

1540.0999999999997,-0.00234,-35.8849

1540.105,0.01154,-39.28539

1540.11,0.08869,-54.71347

1540.1149999999998,0.09086,-54.64304

1540.12,0.00716,-38.69173

1540.1249999999998,-0.00369,-35.61701

1540.1299999999997,-0.01237,-35.38143

1540.135,-0.00788,-35.59511

1540.1399999999999,-0.00756,-35.32422

1540.1449999999998,0.00358,-37.47423

1540.1499999999999,0.08773,-54.91177

1540.1549999999997,-0.00872,-35.3009

1540.1599999999996,-0.00911,-35.09421

1540.165,-0.00902,-35.21352

1540.1699999999998,-0.00036,-36.90343

1540.1749999999997,0.09003,-54.71477

1540.1799999999998,0.08987,-54.73018

1540.1849999999997,0.08913,-54.73276

1540.1899999999998,0.08925,-54.75594

1540.195,0.00125,-36.81358

1540.1999999999998,0.09059,-54.73301

1540.205,0.08941,-54.72127

1540.2099999999998,0.09007,-54.70489

1540.2149999999997,-0.00198,-36.46963

1540.22,-0.01201,-34.49386

1540.225,-0.00449,-36.06412

1540.2299999999998,-0.00509,-36.01745

1540.235,-0.00568,-36.06505

1540.2399999999998,-0.00893,-35.42239

1540.2449999999997,-0.00833,-35.3063

1540.25,-0.00568,-36.09467

1540.2549999999999,-0.00532,-35.62972

1540.2599999999998,-0.01522,-34.9226

1540.2649999999999,-0.01236,-34.39817

1540.2699999999998,0.00981,-38.93731

1540.2749999999996,-0.00849,-34.79494

1540.28,-0.01119,-34.61645

1540.2849999999999,0.08991,-54.72507

1540.2899999999997,0.0898,-54.71576

1540.2949999999998,-0.00782,-35.22395

1540.2999999999997,0.00935,-38.67591

1540.3049999999996,-0.00874,-35.30733

1540.31,-0.01449,-35.08944

1540.3149999999998,-0.00109,-37.27979

1540.32,-0.00706,-35.90302

1540.3249999999998,-0.00593,-35.89681

1540.3299999999997,0.08781,-54.62821

1540.3349999999998,0.08825,-54.64783

1540.34,0.005,-37.85125

1540.3449999999998,-0.00987,-34.75011

1540.35,-0.00387,-35.96538

1540.3549999999998,-0.01088,-35.17002

1540.3599999999997,0.00921,-39.38064

1540.3649999999998,-0.01145,-34.97573

1540.37,-0.01117,-34.86218

1540.3749999999998,-0.00471,-35.90063

1540.3799999999999,0.01719,-40.54705

1540.3849999999998,0.08659,-54.74204

1540.3899999999996,0.08595,-54.84713

1540.395,-0.00269,-36.98594

1540.3999999999999,0.00276,-37.53838

1540.4049999999997,-0.00405,-36.20393

1540.4099999999999,-0.00339,-36.56114

1540.4149999999997,0.07833,-55.14992

1540.4199999999998,-0.00463,-36.07771

1540.425,-0.01185,-35.6094

1540.4299999999998,-0.01083,-34.50115

1540.435,0.00706,-38.35837

1540.4399999999998,-0.01448,-35.04223

1540.4449999999997,-0.00737,-36.0737

1540.4499999999998,0.03745,-56.74075

1540.455,-0.01105,-35.18229

1540.4599999999998,-0.00732,-35.8385

1540.465,-0.00581,-36.03047

1540.4699999999998,-0.01012,-35.03271

1540.4749999999997,-0.0109,-34.88188

1540.4799999999998,-0.00589,-35.7117

1540.485,-0.00308,-36.08546

1540.4899999999998,0.09111,-54.83109

1540.495,-0.0012,-36.59455

1540.4999999999998,0.09051,-54.92702

1540.5049999999997,0.00767,-38.06265

1540.5099999999998,0.00279,-37.23795

1540.5149999999999,-0.00753,-35.83621

1540.5199999999998,0.08714,-54.81116

1540.5249999999999,0.08597,-54.87093

1540.5299999999997,-0.00036,-38.01484

1540.5349999999999,0.0874,-54.83649

1540.54,-0.00854,-35.69242

1540.5449999999998,-0.00242,-36.91574

1540.55,0.08887,-54.80024

1540.5549999999998,0.00117,-37.49823

1540.5599999999997,0.08912,-54.84412

1540.5649999999998,0.08979,-54.92686

1540.57,0.03493,-43.89607

1540.5749999999998,-0.00512,-36.54116

1540.58,0.00823,-39.22362

1540.5849999999998,-0.00121,-36.80218

1540.5899999999997,-0.00457,-36.10346

1540.5949999999998,-1e-05,-37.23626

1540.6,0.00454,-37.69184

1540.6049999999998,-0.00115,-36.64368

1540.61,-0.00965,-37.74244

1540.6149999999998,-0.00781,-35.24733

1540.6199999999997,0.0883,-54.74104

1540.6249999999998,0.0078,-38.31513

1540.6299999999999,-0.01372,-34.51465

1540.6349999999998,0.02465,-42.50199

1540.6399999999999,-0.0111,-34.75562

1540.6449999999998,-0.00609,-35.9165

1540.6499999999999,0.08768,-54.68414

1540.6549999999997,0.08616,-54.8738

1540.6599999999999,0.08842,-54.83762

1540.665,0.0903,-54.70287

1540.6699999999998,-0.00961,-35.1766

1540.6749999999997,-0.00296,-35.97191

1540.6799999999998,-0.00737,-36.23643

1540.685,-0.00407,-36.10104

1540.6899999999998,-0.00529,-36.62515

1540.695,0.09121,-54.72662

1540.6999999999998,-0.00285,-36.39476

1540.7049999999997,-0.01158,-35.12003

1540.7099999999998,-0.00437,-36.90271

1540.715,-0.00386,-36.70426

1540.7199999999998,-0.00638,-36.2585

1540.725,0.08919,-54.98812

1540.7299999999998,0.09012,-55.00653

1540.7349999999997,0.08972,-54.93238

1540.7399999999998,-0.00199,-36.17841

1540.745,0.0889,-54.94195

1540.7499999999998,0.09049,-54.84627

1540.7549999999999,-0.00422,-36.25955

1540.7599999999998,-0.00395,-36.0389

1540.7649999999999,-0.00625,-36.04691

1540.7699999999998,-0.01227,-35.02621

1540.7749999999999,-0.00479,-36.0215

1540.78,-0.01126,-34.41855

1540.7849999999999,0.08894,-54.98878

1540.7899999999997,-0.00579,-36.3594

1540.7949999999998,-0.00398,-36.22904

1540.7999999999997,0.01746,-40.33334

1540.8049999999998,-0.01036,-34.96211

1540.81,-0.01146,-35.16348

1540.8149999999998,0.00961,-39.03897

1540.8199999999997,-0.00897,-35.0176

1540.8249999999998,-0.00969,-35.11732

1540.8299999999997,-0.00734,-35.5749

1540.8349999999998,0.08916,-54.90906

1540.84,0.08707,-54.92798

1540.8449999999998,0.00031,-37.6387

1540.8499999999997,0.00932,-39.09452

1540.8549999999998,0.00314,-37.64501

1540.86,-0.00538,-36.2862

1540.865,-0.01091,-35.26554

1540.87,-0.00779,-36.33172

1540.8749999999998,0.0906,-54.94758

1540.8799999999999,-0.0031,-36.32059

1540.8849999999998,0.08919,-54.83734

1540.8899999999999,-0.01126,-35.10745

1540.895,0.08556,-55.05918

1540.8999999999999,-0.00206,-36.44913

1540.9049999999997,0.00944,-39.23879

1540.9099999999999,0.08844,-55.03158

1540.9149999999997,-0.00182,-36.59884

1540.9199999999998,-0.00714,-35.80638

1540.925,0.0805,-55.13861

1540.9299999999998,0.01704,-40.54292

1540.9349999999997,-0.00395,-36.11749

1540.9399999999998,-0.00925,-35.06204

1540.9449999999997,0.02349,-41.77917

