lambda,CH0 - loss [db/um],CH0 - insertion loss [dB]
1538.4799999999998,-0.21637,-26.35456
1538.485,-0.21665,-26.35609
1538.4899999999998,-0.21664,-26.24848
1538.4949999999997,-0.08724,-34.88459
1538.4999999999998,-0.21715,-26.25311
1538.5049999999999,-0.21699,-26.14441
1538.5099999999998,-0.21674,-26.13371
1538.5149999999999,-0.07777,-35.43966
1538.5199999999998,-0.06943,-35.99036
1538.5249999999999,-0.21997,-26.10145
1538.5299999999997,-0.07873,-35.35905
1538.5349999999999,-0.10901,-33.38937
1538.54,-0.07159,-35.79842
1538.5449999999998,-0.08972,-34.69817
1538.5499999999997,-0.07885,-35.45923
1538.5549999999998,-0.10603,-33.61321
1538.56,-0.21613,-26.29234
1538.5649999999998,-0.07796,-35.56415
1538.57,-0.21737,-26.28871
1538.5749999999998,-0.21837,-26.20048
1538.5799999999997,-0.21807,-26.25686
1538.5849999999998,-0.07253,-35.82288
1538.59,-0.07162,-35.87125
1538.5949999999998,-0.09166,-34.42104
1538.6,-0.21711,-26.3204
1538.6049999999998,-0.21661,-26.25086
1538.6099999999997,-0.07794,-35.43846
1538.6149999999998,-0.2151,-26.29796
1538.62,-0.07409,-35.72259
1538.6249999999998,-0.21752,-26.28235
1538.6299999999999,-0.21674,-26.2972
1538.6349999999998,-0.07991,-35.27419
1538.6399999999999,-0.08432,-34.99397
1538.6449999999998,-0.21623,-26.13326
1538.6499999999999,-0.21694,-26.15275
1538.655,-0.21758,-26.18599
1538.6599999999999,-0.21785,-26.14122
1538.6649999999997,-0.21685,-26.1882
1538.6699999999998,-0.21615,-26.31233
1538.6749999999997,-0.2184,-26.16879
1538.6799999999998,-0.21514,-26.31436
1538.685,-0.2177,-26.23909
1538.6899999999998,-0.2178,-26.20843
1538.6949999999997,-0.21736,-26.14426
1538.6999999999998,-0.07802,-35.44795
1538.7049999999997,-0.12336,-32.57106
1538.7099999999998,-0.21742,-26.21736
1538.715,-0.21668,-26.22562
1538.7199999999998,-0.21776,-26.15553
1538.7249999999997,-0.08031,-35.35641
1538.7299999999998,-0.21712,-26.24141
1538.735,-0.21677,-26.25692
1538.7399999999998,-0.08567,-34.90062
1538.745,-0.08671,-34.86125
1538.7499999999998,-0.21777,-26.19791
1538.7549999999999,-0.07003,-36.03259
1538.7599999999998,-0.09831,-34.33279
1538.7649999999999,-0.07748,-35.58203
1538.77,-0.06981,-36.1788
1538.7749999999999,-0.21703,-26.29783
1538.7799999999997,-0.21716,-26.34724
1538.7849999999999,-0.21837,-26.2693
1538.7899999999997,-0.07072,-36.22827
1538.7949999999998,-0.2158,-26.39665
1538.8,-0.07532,-35.83196
1538.8049999999998,-0.07991,-35.63527
1538.8099999999997,-0.21601,-26.48386
1538.8149999999998,-0.08054,-35.45148
1538.8199999999997,-0.0695,-36.25973
1538.8249999999998,-0.07764,-35.67653
1538.83,-0.21609,-26.4574
1538.8349999999998,-0.21574,-26.49543
1538.8399999999997,-0.21606,-26.49579
1538.8449999999998,-0.21789,-26.37765
1538.8499999999997,-0.21714,-26.32679
1538.855,-0.11013,-33.48863
1538.86,-0.21792,-26.3022
1538.8649999999998,-0.21835,-26.17364
1538.87,-0.21777,-26.39645
1538.8749999999998,-0.07278,-36.03312
1538.8799999999999,-0.06735,-36.26393
1538.885,-0.1034,-33.89064
1538.8899999999999,-0.21833,-26.31793
1538.8949999999998,-0.21752,-26.23111
1538.8999999999999,-0.21712,-26.19931
1538.9049999999997,-0.21795,-26.1648
1538.9099999999999,-0.07806,-35.50088
1538.915,-0.1025,-33.80328
1538.9199999999998,-0.07099,-36.05614
1538.9249999999997,-0.06948,-36.09946
1538.9299999999998,-0.21724,-26.31657
1538.9349999999997,-0.07527,-35.80534
1538.9399999999998,-0.07454,-35.75226
1538.945,-0.10664,-33.56915
1538.9499999999998,-0.21895,-26.26521
1538.9549999999997,-0.07672,-35.57325
1538.9599999999998,-0.21694,-26.3049
1538.9649999999997,-0.21637,-26.37349
1538.97,-0.06957,-36.10099
1538.975,-0.21705,-26.2328
1538.9799999999998,-0.08473,-35.09971
1538.985,-0.09245,-34.51259
1538.9899999999998,-0.21589,-26.15344
1538.9949999999997,-0.21685,-26.14014
1539.0,-0.21856,-26.23616
1539.0049999999999,-0.08366,-35.2038
1539.0099999999998,-0.07034,-36.00346
1539.0149999999999,-0.07469,-35.69127
1539.0199999999998,-0.06871,-36.10093
1539.0249999999999,-0.21832,-26.1919
1539.03,-0.06829,-36.18041
1539.0349999999999,-0.07579,-35.64515
1539.0399999999997,-0.07534,-35.65886
1539.0449999999998,-0.07756,-35.60208
1539.0499999999997,-0.21853,-26.24044
1539.0549999999998,-0.21824,-26.26035
1539.06,-0.21747,-26.32152
1539.0649999999998,-0.08203,-35.43486
1539.0699999999997,-0.09758,-34.26927
1539.0749999999998,-0.07128,-35.91666
1539.0799999999997,-0.07504,-35.77125
1539.085,-0.07918,-35.51182
1539.09,-0.21694,-26.28176
1539.0949999999998,-0.10418,-33.81137
1539.1,-0.07154,-35.86654
1539.1049999999998,-0.06997,-36.05972
1539.1099999999997,-0.07085,-36.02866
1539.115,-0.21718,-26.2262
1539.12,-0.21777,-26.22061
1539.1249999999998,-0.07616,-35.67747
1539.1299999999999,-0.07674,-35.73696
1539.1349999999998,-0.21652,-26.31692
1539.1399999999996,-0.2159,-26.50805
1539.145,-0.21635,-26.57772
1539.1499999999999,-0.09822,-34.42429
1539.1549999999997,-0.07746,-35.6781
1539.1599999999999,-0.21644,-26.42429
1539.1649999999997,-0.21711,-26.43094
1539.1699999999996,-0.21618,-26.54513
1539.175,-0.1055,-33.87092
1539.1799999999998,-0.07182,-36.09033
1539.1849999999997,-0.076,-35.8371
1539.1899999999998,-0.21675,-26.39902
1539.1949999999997,-0.21692,-26.46337
1539.1999999999998,-0.21554,-26.42498
1539.205,-0.21596,-26.37668
1539.2099999999998,-0.07772,-35.52944
1539.215,-0.07697,-35.61722
1539.2199999999998,-0.21719,-26.46843
1539.2249999999997,-0.0747,-35.75971
1539.2299999999998,-0.073,-35.99272
1539.235,-0.21664,-26.50045
1539.2399999999998,-0.21658,-26.49817
1539.245,-0.07189,-36.05751
1539.2499999999998,-0.08293,-35.49007
1539.2549999999997,-0.21715,-26.56483
1539.26,-0.21544,-26.56826
1539.2649999999999,-0.21538,-26.56024
1539.2699999999998,-0.07654,-35.86825
1539.2749999999999,-0.21691,-26.64431
1539.2799999999997,-0.21685,-26.63882
1539.2849999999996,-0.21714,-26.56683
1539.29,-0.07958,-35.67973
1539.2949999999998,-0.07862,-35.70208
1539.2999999999997,-0.21693,-26.48702
1539.3049999999998,-0.21689,-26.56001
1539.3099999999997,-0.07603,-35.81738
1539.3149999999998,-0.06745,-36.31492
1539.32,-0.064,-36.46528
1539.3249999999998,-0.07099,-35.99582
1539.33,-0.07791,-35.55601
1539.3349999999998,-0.07654,-35.66532
1539.3399999999997,-0.0793,-35.5479
1539.3449999999998,-0.08933,-34.81836
1539.35,-0.06205,-36.63909
1539.3549999999998,-0.10098,-34.14562
1539.36,-0.06938,-36.17829
1539.3649999999998,-0.21758,-26.43425
1539.3699999999997,-0.08204,-35.38984
1539.3749999999998,-0.06352,-36.57505
1539.3799999999999,-0.08229,-35.30393
1539.3849999999998,-0.07161,-36.16222
1539.3899999999999,-0.07404,-36.07848
1539.3949999999998,-0.21584,-26.65302
1539.3999999999996,-0.21412,-26.79678
1539.405,-0.21452,-26.8429
1539.4099999999999,-0.07442,-36.13923
1539.415,-0.07671,-35.9468
1539.4199999999998,-0.11854,-33.06962
1539.4249999999997,-0.07011,-36.35756
1539.4299999999998,-0.09055,-34.9748
1539.435,-0.06929,-36.34372
1539.4399999999998,-0.08847,-35.10563
1539.445,-0.21545,-26.57445
1539.4499999999998,-0.07577,-35.88798
1539.4549999999997,-0.07761,-35.7059
1539.4599999999998,-0.07824,-35.79786
1539.465,-0.07654,-35.77921
1539.4699999999998,-0.06942,-36.28016
1539.475,-0.07548,-35.94539
1539.4799999999998,-0.07898,-35.89447
1539.4849999999997,-0.07017,-36.32365
1539.4899999999998,-0.07524,-35.99523
1539.495,-0.21713,-26.43678
1539.4999999999998,-0.21802,-26.39403
1539.5049999999999,-0.21751,-26.52416
1539.5099999999998,-0.2149,-26.67399
1539.5149999999996,-0.21442,-26.63032
1539.5199999999998,-0.21408,-26.61112
1539.5249999999999,-0.21478,-26.61621
1539.53,-0.21617,-26.59116
1539.5349999999999,-0.2156,-26.52184
1539.5399999999997,-0.21601,-26.50337
1539.5449999999998,-0.08005,-35.57325
1539.55,-0.08682,-35.1159
1539.5549999999998,-0.21662,-26.49691
1539.56,-0.21759,-26.38804
1539.5649999999998,-0.0759,-35.8436
1539.5699999999997,-0.06746,-36.47796
1539.5749999999998,-0.08457,-35.39508
1539.58,-0.07482,-36.03266
1539.5849999999998,-0.07087,-36.37786
1539.59,-0.07115,-36.37285
1539.5949999999998,-0.06766,-36.58216
1539.5999999999997,-0.07581,-36.01904
1539.6049999999998,-0.2149,-26.76008
1539.61,-0.08284,-35.71132
1539.6149999999998,-0.09117,-35.16638
1539.62,-0.07902,-35.93602
1539.6249999999998,-0.10439,-34.12897
1539.6299999999997,-0.07621,-36.04905
1539.6349999999998,-0.21373,-26.77414
1539.6399999999999,-0.07037,-36.33482
1539.645,-0.06901,-36.4747
1539.6499999999999,-0.21349,-26.84473
1539.6549999999997,-0.06958,-36.4566
1539.6599999999999,-0.06309,-36.86854
1539.6649999999997,-0.0689,-36.46329
1539.6699999999998,-0.21442,-26.76579
1539.675,-0.21477,-26.61513
1539.6799999999998,-0.2153,-26.56528
1539.6849999999997,-0.21496,-26.58937
1539.6899999999998,-0.21444,-26.71825
1539.6949999999997,-0.06742,-36.7025
1539.6999999999998,-0.06776,-36.56022
1539.705,-0.07754,-35.98743
1539.7099999999998,-0.21536,-26.8643
1539.7149999999997,-0.07895,-36.01274
1539.7199999999998,-0.21739,-26.80553
1539.725,-0.2152,-26.88676
1539.7299999999998,-0.21633,-26.89375
1539.735,-0.10309,-34.46903
1539.7399999999998,-0.07439,-36.19892
1539.7449999999997,-0.215,-26.85338
1539.7499999999998,-0.21567,-26.67904
1539.7549999999999,-0.0848,-35.48537
1539.76,-0.07204,-36.25577
1539.7649999999999,-0.07216,-36.34171
1539.7699999999998,-0.07754,-36.11856
1539.7749999999999,-0.21673,-26.77941
1539.7799999999997,-0.08532,-35.54646
1539.7849999999999,-0.07001,-36.5952
1539.79,-0.21473,-26.81826
1539.7949999999998,-0.07279,-36.38398
1539.7999999999997,-0.0869,-35.4183
1539.8049999999998,-0.0777,-36.01185
1539.8099999999997,-0.21447,-26.8518
1539.8149999999998,-0.07564,-36.12709
1539.82,-0.122,-33.11924
1539.8249999999998,-0.07546,-36.30876
1539.8299999999997,-0.10683,-34.07992
1539.8349999999998,-0.06651,-36.82508
1539.8399999999997,-0.07615,-36.18372
1539.8449999999998,-0.10395,-34.34258
1539.85,-0.2157,-26.8041
1539.8549999999998,-0.21752,-26.59431
1539.86,-0.21777,-26.72174
1539.8649999999998,-0.21605,-26.8837
1539.87,-0.09719,-34.60064
1539.875,-0.07721,-36.02967
1539.8799999999999,-0.07566,-36.09237
1539.8849999999998,-0.21526,-26.70228
1539.8899999999999,-0.11568,-33.39219
1539.8949999999998,-0.08521,-35.41695
1539.8999999999999,-0.08277,-35.58312
1539.905,-0.07561,-36.20212
1539.9099999999999,-0.09043,-35.13379
1539.9149999999997,-0.21722,-26.73057
1539.9199999999998,-0.07545,-36.04114
1539.9249999999997,-0.07837,-35.84059
1539.9299999999998,-0.21535,-26.77045
1539.935,-0.21486,-26.82949
1539.9399999999998,-0.21559,-26.7828
1539.9449999999997,-0.07867,-36.15503
1539.9499999999998,-0.06743,-36.88162
1539.9549999999997,-0.21475,-27.02474
1539.9599999999998,-0.21612,-26.98903
1539.965,-0.06944,-36.7129
1539.9699999999998,-0.21369,-26.96725
1539.975,-0.06401,-37.00997
1539.9799999999998,-0.21394,-26.92675
1539.9849999999997,-0.07484,-36.24197
1539.99,-0.07574,-36.18424
1539.995,-0.07258,-36.34677
1539.9999999999998,-0.07004,-36.48343
1540.0049999999999,-0.07395,-36.22921
1540.0099999999998,-0.11125,-33.73664
1540.0149999999999,-0.21858,-26.55015
1540.02,-0.21502,-26.68922
1540.0249999999999,-0.1122,-33.58837
1540.0299999999997,-0.07644,-36.05297
1540.0349999999999,-0.21531,-26.79476
1540.0399999999997,-0.21343,-26.9447
1540.0449999999998,-0.06124,-37.11244
1540.05,-0.09162,-35.09594
1540.0549999999998,-0.21505,-26.85886
1540.0599999999997,-0.0603,-37.23714
1540.0649999999998,-0.08628,-35.55924
1540.0699999999997,-0.07595,-36.11703
1540.0749999999998,-0.07881,-35.91706
1540.08,-0.07451,-36.21796
1540.0849999999998,-0.06663,-36.8775
1540.09,-0.06696,-36.84347
1540.0949999999998,-0.06348,-37.10056
1540.0999999999997,-0.06489,-37.0507
1540.105,-0.08191,-35.95001
1540.11,-0.08165,-35.94671
1540.1149999999998,-0.07207,-36.50355
1540.12,-0.08982,-35.32822
1540.1249999999998,-0.07551,-36.24296
1540.1299999999997,-0.07136,-36.49786
1540.135,-0.08009,-35.90511
1540.1399999999999,-0.21411,-26.93043
1540.1449999999998,-0.08642,-35.46981
1540.1499999999999,-0.077,-36.21635
1540.1549999999997,-0.07629,-36.31593
1540.1599999999996,-0.07818,-36.26582
1540.165,-0.21483,-27.15086
1540.1699999999998,-0.08218,-35.99463
1540.1749999999997,-0.07412,-36.63592
1540.1799999999998,-0.07403,-36.63419
1540.1849999999997,-0.06501,-37.12736
1540.1899999999998,-0.06867,-36.80425
1540.195,-0.06415,-37.11335
1540.1999999999998,-0.07494,-36.27023
1540.205,-0.08428,-35.72565
1540.2099999999998,-0.08143,-35.89688
1540.2149999999997,-0.08546,-35.57371
1540.22,-0.06956,-36.61655
1540.225,-0.13548,-32.36821
1540.2299999999998,-0.06527,-37.02865
1540.235,-0.069,-36.78842
1540.2399999999998,-0.08515,-35.67985
1540.2449999999997,-0.08671,-35.53435
1540.25,-0.07413,-36.42743
1540.2549999999999,-0.07715,-36.3128
1540.2599999999998,-0.09852,-34.8514
1540.2649999999999,-0.07564,-36.41514
1540.2699999999998,-0.21539,-27.08201
1540.2749999999996,-0.21448,-27.13412
1540.28,-0.21646,-27.04523
1540.2849999999999,-0.07652,-36.22799
1540.2899999999997,-0.09929,-34.72396
1540.2949999999998,-0.08224,-36.08605
1540.2999999999997,-0.08271,-35.76275
1540.3049999999996,-0.0699,-36.69205
1540.31,-0.08301,-35.81688
1540.3149999999998,-0.21379,-27.11454
1540.32,-0.21401,-27.04008
1540.3249999999998,-0.0666,-36.84412
1540.3299999999997,-0.12816,-32.77988
1540.3349999999998,-0.0749,-36.30465
1540.34,-0.08296,-35.78565
1540.3449999999998,-0.0729,-36.51792
1540.35,-0.07135,-36.51453
1540.3549999999998,-0.07501,-36.20494
1540.3599999999997,-0.21427,-26.90733
1540.3649999999998,-0.21687,-26.86784
1540.37,-0.21601,-26.81119
1540.3749999999998,-0.21369,-26.90044
1540.3799999999999,-0.21592,-26.83784
1540.3849999999998,-0.21757,-26.76502
1540.3899999999996,-0.07392,-36.42576
1540.395,-0.06829,-36.74923
1540.3999999999999,-0.21552,-26.94952
1540.4049999999997,-0.21507,-26.94703
1540.4099999999999,-0.21531,-26.87214
1540.4149999999997,-0.2152,-26.86382
1540.4199999999998,-0.21418,-26.93441
1540.425,-0.21616,-26.97974
1540.4299999999998,-0.21427,-26.83329
1540.435,-0.2158,-26.85572
1540.4399999999998,-0.21526,-26.94916
1540.4449999999997,-0.11071,-33.92296
1540.4499999999998,-0.07598,-36.23739
1540.455,-0.21654,-26.77867
1540.4599999999998,-0.21576,-26.78646
1540.465,-0.21665,-26.87571
1540.4699999999998,-0.07847,-36.22292
1540.4749999999997,-0.07906,-36.17208
1540.4799999999998,-0.06576,-36.92522
1540.485,-0.21608,-27.03759
1540.4899999999998,-0.21364,-27.07086
1540.495,-0.21368,-27.19103
1540.4999999999998,-0.2139,-27.24484
1540.5049999999997,-0.21353,-27.08413
1540.5099999999998,-0.08422,-35.7955
1540.5149999999999,-0.07028,-36.83624
1540.5199999999998,-0.07545,-36.61329
1540.5249999999999,-0.07668,-36.29732
1540.5299999999997,-0.21368,-27.08054
1540.5349999999999,-0.0685,-36.85168
1540.54,-0.21328,-27.2502
1540.5449999999998,-0.21433,-27.29031
1540.55,-0.21344,-27.25035
1540.5549999999998,-0.21351,-27.06801
1540.5599999999997,-0.21484,-27.01996
1540.5649999999998,-0.21556,-27.00834
1540.57,-0.21666,-26.9962
1540.5749999999998,-0.21477,-27.08647
1540.58,-0.07793,-36.19001
1540.5849999999998,-0.06888,-36.82497
1540.5899999999997,-0.07667,-36.20079
1540.5949999999998,-0.2149,-27.20642
1540.6,-0.21395,-27.19118
1540.6049999999998,-0.08687,-35.7157
1540.61,-0.07092,-36.676
1540.6149999999998,-0.06458,-37.14366
1540.6199999999997,-0.06219,-37.343
1540.6249999999998,-0.07759,-36.29689
1540.6299999999999,-0.21622,-27.13565
1540.6349999999998,-0.21557,-27.15791
1540.6399999999999,-0.07623,-36.44405
1540.6449999999998,-0.21469,-27.16657
1540.6499999999999,-0.21561,-27.27986
1540.6549999999997,-0.06821,-37.10872
1540.6599999999999,-0.11353,-34.1099
1540.665,-0.06759,-37.09008
1540.6699999999998,-0.21742,-27.07315
1540.6749999999997,-0.06006,-37.369
1540.6799999999998,-0.21712,-26.95329
1540.685,-0.11599,-33.67225
1540.6899999999998,-0.07838,-36.33153
1540.695,-0.21462,-27.28978
1540.6999999999998,-0.08208,-36.0429
1540.7049999999997,-0.08639,-35.82517
1540.7099999999998,-0.21511,-27.09167
1540.715,-0.21545,-27.06445
1540.7199999999998,-0.21387,-27.11648
1540.725,-0.07473,-36.40927
1540.7299999999998,-0.2141,-27.25202
1540.7349999999997,-0.2134,-27.17831
1540.7399999999998,-0.06055,-37.40079
1540.745,-0.21538,-27.21952
1540.7499999999998,-0.06993,-36.95376
1540.7549999999999,-0.21707,-27.14007
1540.7599999999998,-0.21392,-27.29241
1540.7649999999999,-0.07646,-36.44644
1540.7699999999998,-0.21627,-27.08656
1540.7749999999999,-0.21694,-27.13671
1540.78,-0.21432,-27.14774
1540.7849999999999,-0.2115,-27.32117
1540.7899999999997,-0.06664,-37.20191
1540.7949999999998,-0.21691,-27.11372
1540.7999999999997,-0.06696,-37.0453
1540.8049999999998,-0.21538,-27.18284
1540.81,-0.21605,-27.23251
1540.8149999999998,-0.11784,-33.62863
1540.8199999999997,-0.07425,-36.48488
1540.8249999999998,-0.21427,-27.36516
1540.8299999999997,-0.21263,-27.31332
1540.8349999999998,-0.07851,-36.31264
1540.84,-0.07372,-36.63034
1540.8449999999998,-0.08236,-35.98672
1540.8499999999997,-0.21416,-27.27706
1540.8549999999998,-0.21384,-27.19208
1540.86,-0.06847,-37.19617
1540.865,-0.0678,-37.23933
1540.87,-0.07838,-36.46882
1540.8749999999998,-0.10203,-34.74726
1540.8799999999999,-0.07802,-36.39486
1540.8849999999998,-0.21434,-27.4156
1540.8899999999999,-0.21201,-27.41588
1540.895,-0.09948,-34.88081
1540.8999999999999,-0.06768,-37.10725
1540.9049999999997,-0.07322,-36.70362
1540.9099999999999,-0.09216,-35.53218
1540.9149999999997,-0.21297,-27.31896
1540.9199999999998,-0.21359,-27.28706
1540.925,-0.21574,-27.33287
1540.9299999999998,-0.21611,-27.2247
1540.9349999999997,-0.21633,-27.15181
1540.9399999999998,-0.21498,-27.32471
1540.9449999999997,-0.08708,-35.89597
1540.9499999999998,-0.21463,-27.34348
1540.955,-0.21431,-27.38307
1540.9599999999998,-0.21345,-27.4423
1540.9649999999997,-0.21472,-27.42875
1540.9699999999998,-0.21614,-27.33455
1540.9749999999997,-0.07521,-36.678
1540.98,-0.21456,-27.46042
1540.985,-0.21405,-27.54361
1540.9899999999998,-0.21612,-27.49505
1540.995,-0.07187,-36.96469
1540.9999999999998,-0.08388,-36.05001
1541.0049999999999,-0.06416,-37.4536
1541.01,-0.06896,-37.3637
1541.0149999999999,-0.08946,-35.9951
1541.0199999999998,-0.07763,-36.75223
1541.0249999999999,-0.08848,-36.01922
1541.0299999999997,-0.21473,-27.5623
1541.0349999999999,-0.07715,-36.65984
1541.04,-0.21312,-27.50564
1541.0449999999998,-0.06732,-37.23644
1541.0499999999997,-0.07912,-36.40692
